424276.4,4494492.5,1356.0,18.75
421467.9,4516473.0,1289.0,19.75
426360.88,4509628.0,1310.0,19.75
425502.8,4528366.0,0.0,19.75
412184.44,4483372.0,1524.0,19.75
424276.4,4494492.5,1356.0,19.75
421467.9,4516473.0,1289.0,20.75
426360.88,4509628.0,1310.0,20.75
412184.44,4483372.0,1524.0,20.75
424276.4,4494492.5,1356.0,20.75
421467.9,4516473.0,1289.0,21.75
426360.88,4509628.0,1310.0,21.75
425502.8,4528366.0,0.0,21.75
412184.44,4483372.0,1524.0,21.75
424276.4,4494492.5,1356.0,21.75
421467.9,4516473.0,1289.0,22.75
426360.88,4509628.0,1310.0,22.75
425502.8,4528366.0,0.0,22.75
412184.44,4483372.0,1524.0,22.75
424276.4,4494492.5,1356.0,22.75
421467.9,4516473.0,1289.0,23.75
426360.88,4509628.0,1310.0,23.75
425502.8,4528366.0,0.0,23.75
424276.4,4494492.5,1356.0,23.75
412184.44,4483372.0,1524.0,23.75
421467.9,4516473.0,1289.0,24.75
426360.88,4509628.0,1310.0,24.75
425502.8,4528366.0,0.0,24.75
424276.4,4494492.5,1356.0,24.75
412184.44,4483372.0,1524.0,24.75
421467.9,4516473.0,1289.0,25.75
426360.88,4509628.0,1310.0,25.75
425502.8,4528366.0,0.0,25.75
412184.44,4483372.0,1524.0,25.75
424276.4,4494492.5,1356.0,25.75
421467.9,4516473.0,1289.0,26.75
426360.88,4509628.0,1310.0,26.75
425502.8,4528366.0,0.0,26.75
412184.44,4483372.0,1524.0,26.75
424276.4,4494492.5,1356.0,26.75
421467.9,4516473.0,1289.0,27.75
426360.88,4509628.0,1310.0,27.75
425502.8,4528366.0,0.0,27.75
424276.4,4494492.5,1356.0,27.75
412184.44,4483372.0,1524.0,27.75
421467.9,4516473.0,1289.0,28.75
426360.88,4509628.0,1310.0,28.75
425502.8,4528366.0,0.0,28.75
412184.44,4483372.0,1524.0,28.75
424276.4,4494492.5,1356.0,28.75
421467.9,4516473.0,1289.0,29.75
426360.88,4509628.0,1310.0,29.75
425502.8,4528366.0,0.0,29.75
412184.44,4483372.0,1524.0,29.75
424276.4,4494492.5,1356.0,29.75
421467.9,4516473.0,1289.0,30.75
426360.88,4509628.0,1310.0,30.75
425502.8,4528366.0,0.0,30.75
424276.4,4494492.5,1356.0,30.75
412184.44,4483372.0,1524.0,30.75
421467.9,4516473.0,1289.0,31.75
426360.88,4509628.0,1310.0,31.75
425502.8,4528366.0,0.0,31.75
424276.4,4494492.5,1356.0,31.75
412184.44,4483372.0,1524.0,31.75
421467.9,4516473.0,1289.0,32.75
426360.88,4509628.0,1310.0,32.75
425502.8,4528366.0,0.0,32.75
424276.4,4494492.5,1356.0,32.75
412184.44,4483372.0,1524.0,32.75
421467.9,4516473.0,1289.0,33.75
426360.88,4509628.0,1310.0,33.75
425502.8,4528366.0,0.0,33.75
424276.4,4494492.5,1356.0,33.75
412184.44,4483372.0,1524.0,33.75
421467.9,4516473.0,1289.0,34.75
426360.88,4509628.0,1310.0,34.75
425502.8,4528366.0,0.0,34.75
424276.4,4494492.5,1356.0,34.75
412184.44,4483372.0,1524.0,34.75
421467.9,4516473.0,1289.0,35.75
426360.88,4509628.0,1310.0,35.75
425502.8,4528366.0,0.0,35.75
424276.4,4494492.5,1356.0,35.75
412184.44,4483372.0,1524.0,35.75
421467.9,4516473.0,1289.0,36.75
426360.88,4509628.0,1310.0,36.75
425502.8,4528366.0,0.0,36.75
412184.44,4483372.0,1524.0,36.75
424276.4,4494492.5,1356.0,36.75
421467.9,4516473.0,1289.0,37.75
426360.88,4509628.0,1310.0,37.75
425502.8,4528366.0,0.0,37.75
424276.4,4494492.5,1356.0,37.75
412184.44,4483372.0,1524.0,37.75
421467.9,4516473.0,1289.0,38.75
426360.88,4509628.0,1310.0,38.75
425502.8,4528366.0,0.0,38.75
424276.4,4494492.5,1356.0,38.75
412184.44,4483372.0,1524.0,38.75
421467.9,4516473.0,1289.0,39.75
426360.88,4509628.0,1310.0,39.75
424276.4,4494492.5,1356.0,39.75
412184.44,4483372.0,1524.0,39.75
421467.9,4516473.0,1289.0,40.75
426360.88,4509628.0,1310.0,40.75
424276.4,4494492.5,1356.0,40.75
425502.8,4528366.0,0.0,40.75
412184.44,4483372.0,1524.0,40.75
421467.9,4516473.0,1289.0,41.75
426360.88,4509628.0,1310.0,41.75
412184.44,4483372.0,1524.0,41.75
424276.4,4494492.5,1356.0,41.75
425502.8,4528366.0,0.0,41.75
421467.9,4516473.0,1289.0,42.75
426360.88,4509628.0,1310.0,42.75
412184.44,4483372.0,1524.0,42.75
424276.4,4494492.5,1356.0,42.75
425502.8,4528366.0,0.0,42.75
421467.9,4516473.0,1289.0,43.75
425502.8,4528366.0,0.0,43.75
412184.44,4483372.0,1524.0,43.75
426360.88,4509628.0,1310.0,43.75
424276.4,4494492.5,1356.0,43.75
421467.9,4516473.0,1289.0,44.75
425502.8,4528366.0,0.0,44.75
412184.44,4483372.0,1524.0,44.75
426360.88,4509628.0,1310.0,44.75
424276.4,4494492.5,1356.0,44.75
421467.9,4516473.0,1289.0,45.75
425502.8,4528366.0,0.0,45.75
412184.44,4483372.0,1524.0,45.75
426360.88,4509628.0,1310.0,45.75
424276.4,4494492.5,1356.0,45.75
421467.9,4516473.0,1289.0,46.75
412184.44,4483372.0,1524.0,46.75
426360.88,4509628.0,1310.0,46.75
425502.8,4528366.0,0.0,46.75
424276.4,4494492.5,1356.0,46.75
426360.88,4509628.0,1310.0,47.75
425502.8,4528366.0,0.0,47.75
412184.44,4483372.0,1524.0,47.75
424276.4,4494492.5,1356.0,47.75
421467.9,4516473.0,1289.0,47.75
412184.44,4483372.0,1524.0,48.75
426360.88,4509628.0,1310.0,48.75
421467.9,4516473.0,1289.0,48.75
424276.4,4494492.5,1356.0,48.75
425502.8,4528366.0,0.0,48.75
412184.44,4483372.0,1524.0,49.75
425502.8,4528366.0,0.0,49.75
426360.88,4509628.0,1310.0,49.75
421467.9,4516473.0,1289.0,49.75
424276.4,4494492.5,1356.0,49.75
412184.44,4483372.0,1524.0,50.75
426360.88,4509628.0,1310.0,50.75
424276.4,4494492.5,1356.0,50.75
421467.9,4516473.0,1289.0,50.75
421467.9,4516473.0,1289.0,51.75
426360.88,4509628.0,1310.0,51.75
425502.8,4528366.0,0.0,51.75
412184.44,4483372.0,1524.0,51.75
424276.4,4494492.5,1356.0,51.75
421467.9,4516473.0,1289.0,52.75
426360.88,4509628.0,1310.0,52.75
412184.44,4483372.0,1524.0,52.75
424276.4,4494492.5,1356.0,52.75
425502.8,4528366.0,0.0,52.75
421467.9,4516473.0,1289.0,53.75
424276.4,4494492.5,1356.0,53.75
426360.88,4509628.0,1310.0,53.75
425502.8,4528366.0,0.0,53.75
412184.44,4483372.0,1524.0,53.75
421467.9,4516473.0,1289.0,54.75
424276.4,4494492.5,1356.0,54.75
426360.88,4509628.0,1310.0,54.75
412184.44,4483372.0,1524.0,54.75
425502.8,4528366.0,0.0,54.75
421467.9,4516473.0,1289.0,55.75
424276.4,4494492.5,1356.0,55.75
425502.8,4528366.0,0.0,55.75
426360.88,4509628.0,1310.0,55.75
412184.44,4483372.0,1524.0,55.75
421467.9,4516473.0,1289.0,56.75
426360.88,4509628.0,1310.0,56.75
412184.44,4483372.0,1524.0,56.75
425502.8,4528366.0,0.0,56.75
424276.4,4494492.5,1356.0,56.75
421467.9,4516473.0,1289.0,57.75
425502.8,4528366.0,0.0,57.75
412184.44,4483372.0,1524.0,57.75
424276.4,4494492.5,1356.0,57.75
426360.88,4509628.0,1310.0,57.75
421467.9,4516473.0,1289.0,58.75
412184.44,4483372.0,1524.0,58.75
426360.88,4509628.0,1310.0,58.75
425502.8,4528366.0,0.0,58.75
424276.4,4494492.5,1356.0,58.75
421467.9,4516473.0,1289.0,59.75
412184.44,4483372.0,1524.0,59.75
426360.88,4509628.0,1310.0,59.75
425502.8,4528366.0,0.0,59.75
424276.4,4494492.5,1356.0,59.75
421467.9,4516473.0,1289.0,60.75
412184.44,4483372.0,1524.0,60.75
425502.8,4528366.0,0.0,60.75
426360.88,4509628.0,1310.0,60.75
424276.4,4494492.5,1356.0,60.75
