22.3
19.8
20.6
17.8
26.2
22.2
20.5
17.9
29.2
24.1
7.4
22.0
19.3
29.5
23.6
8.7
20.2
24.3
31.5
27.0
10.0
28.2
28.2
37.3
31.1
13.4
32.2
31.7
45.0
39.0
35.8
30.8
48.2
40.6
12.8
35.8
28.8
45.9
46.5
12.5
35.0
26.1
45.1
47.3
12.3
38.1
26.7
40.8
47.6
11.5
28.7
39.2
33.7
43.4
35.3
37.8
10.6
34.1
35.1
10.1
37.1
35.9
42.5
37.0
9.7
36.5
35.6
35.1
42.3
10.0
35.2
33.9
41.0
43.6
10.0
34.7
38.4
46.4
40.2
33.4
39.0
39.0
39.1
9.6
31.4
40.1
33.7
38.3
9.7
31.4
43.9
32.1
36.4
9.9
20.1
42.5
31.8
35.4
18.4
42.4
32.8
31.5
9.8
18.7
42.9
36.9
30.9
9.8
20.5
41.2
36.5
31.4
11.1
40.2
20.1
37.7
29.3
11.1
45.8
10.1
44.4
28.6
11.1
17.8
38.5
42.6
28.4
10.4
13.6
39.9
46.3
29.5
9.8
41.9
11.1
52.7
38.1
11.6
14.8
47.1
61.0
46.0
13.1
19.0
48.4
63.4
51.6
13.7
49.5
9.0
57.0
54.8
13.9
50.2
13.3
54.9
61.5
13.3
56.2
13.4
47.1
63.5
11.6
60.2
0.6
41.5
50.5
10.4
57.8
0.0
41.3
45.3
9.9
54.3
1.1
35.3
43.4
10.1
0.0
53.0
37.2
42.2
10.2
44.0
1.8
38.0
36.2
10.5
32.5
1.6
42.5
40.1
31.9
1.0
39.6
43.4
40.3
9.6
1.4
39.9
43.1
0.0
25.2
9.0
39.7
17.8
0.0
1.7
8.7
37.6
8.3
0.6
2.6
2.1
36.7
9.0
0.7
2.5
1.6
9.9
8.1
0.0
2.4
0.9
0.8
0.0
2.0
3.7
0.4
1.7
0.6
0.0
0.4
0.4
0.0
1.8
0.4
0.5
0.2
0.0
0.7
2.3
0.7
1.0
0.0
2.3
1.1
0.7
1.0
2.6
0.7
0.0
2.0
1.9
3.5
0.0
2.4
0.6
2.6
2.8
5.8
0.5
0.4
1.6
5.3
3.7
1.5
0.3
0.5
2.8
0.2
3.3
1.0
1.4
3.0
4.8
0.4
1.2
7.2
0.4
1.7
1.2
2.3
2.5
1.2
1.7
0.3
1.3
2.7
0.1
1.6
1.4
1.6
3.9
0.3
2.4
3.3
1.7
