4.263582561009376077e+05,4.509635713276996277e+06,1.308232799999985446e+03
4.267189415511189727e+05,4.510823687019764446e+06,1.318072000000008757e+03
4.266638021979712648e+05,4.501820789989736862e+06,1.326184000000016113e+03
4.305958874258375145e+05,4.501971531328921206e+06,1.368556226240016485e+03
4.271577758457309101e+05,4.511548077689680271e+06,1.328610574720010391e+03
4.285156980218776735e+05,4.500972131802854128e+06,1.331920148159991641e+03
4.316251667616741033e+05,4.498394561174742877e+06,1.411000000000000000e+03
4.201204075216247002e+05,4.515076002194673754e+06,1.289963200000024472e+03
4.340841458032228402e+05,4.503562456185312010e+06,1.645548823999958131e+03
4.293008940192499431e+05,4.498554942072719336e+06,1.360676800000011553e+03
4.065433669516086229e+05,4.506259609895990230e+06,1.338516000000019176e+03
4.294938283304074430e+05,4.510704844937056303e+06,1.425212655360001236e+03
4.273143605788003188e+05,4.490960171293087304e+06,1.409439200000042547e+03
4.325215927988378098e+05,4.502831694073735736e+06,1.540823999999918669e+03
4.283223656841467600e+05,4.499079857709903270e+06,1.345579640319989949e+03
4.253559621560668456e+05,4.513367058509531431e+06,1.322221401920003700e+03
4.264536202508764109e+05,4.499125965290557593e+06,1.337779222879998088e+03
4.298206464236993343e+05,4.506810968085363507e+06,1.392000000000000455e+03
4.307206085137747577e+05,4.508033116171567701e+06,1.425922772800007124e+03
4.240313660104280571e+05,4.500105605594701134e+06,1.318262927359987543e+03
4.230431441820714972e+05,4.500996241847817786e+06,1.311706000000005361e+03
4.324941635067244642e+05,4.504017240814908408e+06,1.507738799999953244e+03
4.296689269409916596e+05,4.496368030990539119e+06,1.432573681919983756e+03
4.220750860017305822e+05,4.511128961343641393e+06,1.293228916960009656e+03
4.321822298815971008e+05,4.511287676371085458e+06,1.576387488000112626e+03
4.223169535044737277e+05,4.515751932722420432e+06,1.291221662559985589e+03
4.261605321085648611e+05,4.515618766517828219e+06,1.551477337600062583e+03
4.281704305974366143e+05,4.515094740137617104e+06,1.576497600000034254e+03
4.120072196043026634e+05,4.498119119133646600e+06,1.523334556000045495e+03
4.282082297747640405e+05,4.493037789061657153e+06,1.441000000000000000e+03
4.085177255130637204e+05,4.504886185812118463e+06,1.366000000000000227e+03
4.324882351030232385e+05,4.501783581799999811e+06,1.588206805439944901e+03
4.317456252315677702e+05,4.488659426935627125e+06,1.582567299200006346e+03
4.270828289439723012e+05,4.510400674706008285e+06,1.322974089919998050e+03
4.306337285236108582e+05,4.488351074404877611e+06,1.530199564159967622e+03
4.260149501353927189e+05,4.510665376896337606e+06,1.303504799999936722e+03
4.229656372151716496e+05,4.504699469942034222e+06,1.299356901439987951e+03
4.270826951353726909e+05,4.512926098818137310e+06,1.352305599999964670e+03
4.336499905632890877e+05,4.513294865954107605e+06,1.829503863680102768e+03
4.210390355754461489e+05,4.516615542777397670e+06,1.291572084480006197e+03
4.214798767931188340e+05,4.490704924679035321e+06,1.351030000000071595e+03
4.258495853394087171e+05,4.510332422635535710e+06,1.303000000000000000e+03
4.244482766910423525e+05,4.514419173782642931e+06,1.323103200000095967e+03
4.236775705915419967e+05,4.496798947132295929e+06,1.336472814399992558e+03
4.272419648973009316e+05,4.513972760661977343e+06,1.394712509440030999e+03
4.322183403492104844e+05,4.494275326942933723e+06,1.504641098560011869e+03
4.265123317600442097e+05,4.515059951124732383e+06,1.483319855999966421e+03
4.278410699307625182e+05,4.499870719016123563e+06,1.340000000000000000e+03
4.292062504906224785e+05,4.506759964507718571e+06,1.378271600000018225e+03
4.263572113146472257e+05,4.509641052483512089e+06,1.307934000000019751e+03
4.263586048868325306e+05,4.509636819984754547e+06,1.308146399999998494e+03
4.260272558150601108e+05,4.508843680826899596e+06,1.312031056959996477e+03
4.071622428220079164e+05,4.506951295245837420e+06,1.309984119200007171e+03
4.300157473216839135e+05,4.503355109469549730e+06,1.381000000000000000e+03
4.225460126673213090e+05,4.500063755437795073e+06,1.316939311840023493e+03
4.216283891323144780e+05,4.515694025319221430e+06,1.288423999999991338e+03
4.329116090896090609e+05,4.503199614408813417e+06,1.563550412799937703e+03
4.221138907538410276e+05,4.493358433425469324e+06,1.325177999999936674e+03
4.296318617235561251e+05,4.486571713183254935e+06,1.467220124159992793e+03
4.308804099847121397e+05,4.510387821311173029e+06,1.489134400000029927e+03
4.176993707207037951e+05,4.491341402685165405e+06,1.411000000000000455e+03
4.272541243411892210e+05,4.508865625505117700e+06,1.329999999999999773e+03
4.253920668356160168e+05,4.497121050191532820e+06,1.344914474239999890e+03
4.235353002423775615e+05,4.495449788391995244e+06,1.334981999999963364e+03
4.282170246357970173e+05,4.501832823963193223e+06,1.324998934400003236e+03
4.329730875924895518e+05,4.496561461829781532e+06,1.509730846399980692e+03
4.269898064140491188e+05,4.510712216575699858e+06,1.324627600000027542e+03
4.135253100976293208e+05,4.506303203292199410e+06,1.300932000000002063e+03
4.142624019199174945e+05,4.495400568277729675e+06,1.453000000000000000e+03
4.172510111708332552e+05,4.505508232910715975e+06,1.303957388160001983e+03
4.117597427391110105e+05,4.498598551260049455e+06,1.530075999999980922e+03
4.189718797311360249e+05,4.506906633077291772e+06,1.295278400000008787e+03
4.188833293673815206e+05,4.505297486925854348e+06,1.303000000000000000e+03
4.214578760921941139e+05,4.506311930915656500e+06,1.295051611999998613e+03
4.173108033691770397e+05,4.503980046289632097e+06,1.324842752000000473e+03
4.269385267408998334e+05,4.515620036080989987e+06,1.587797036799951456e+03
4.267898454476840561e+05,4.513247497879860923e+06,1.347201599999999189e+03
4.268915093399154721e+05,4.515780477621491998e+06,1.626882851839985733e+03
4.337447468557874672e+05,4.503506860671655275e+06,1.619638000000065858e+03
4.262276783758851234e+05,4.500688082528757863e+06,1.320288936320023595e+03
4.333898227197038941e+05,4.512099011957168579e+06,1.566212713599992185e+03
4.318854520875045564e+05,4.490497171717901714e+06,1.555147330399907560e+03
4.284132167888542754e+05,4.506959186773434281e+06,1.362000000000000000e+03
4.249667721994706080e+05,4.495772491887548007e+06,1.345282399999988911e+03
4.265833911295572761e+05,4.522406357796628028e+06,1.582305199999983415e+03
4.141565439381825854e+05,4.491013542993517593e+06,1.490869436159998713e+03
4.256818696524561383e+05,4.487824576881379820e+06,1.368213200000012421e+03
4.212915987977342447e+05,4.486145068382655270e+06,1.349822274080049056e+03
4.319831746535762213e+05,4.493737172039561905e+06,1.511000000000000000e+03
4.321202248916112585e+05,4.495394340266225860e+06,1.529000000000000000e+03
4.318163906057390268e+05,4.489619809169040993e+06,1.552919608319961981e+03
4.300439232323910110e+05,4.504192895982591435e+06,1.394252400000013495e+03
4.269300084875331959e+05,4.514637610699543729e+06,1.441963904320059328e+03
4.266665379850142635e+05,4.497235718073078431e+06,1.357228388320014574e+03
4.254583289794351440e+05,4.514094640308264643e+06,1.380134080000095082e+03
4.253624843161317403e+05,4.498455864059283398e+06,1.336137199999996028e+03
4.285644417027523741e+05,4.509573383058416657e+06,1.380639999999993961e+03
4.382191220091801370e+05,4.515465739289137535e+06,1.839330793760041388e+03
4.281815481694892514e+05,4.514048847444682382e+06,1.443636595199931890e+03
4.255261411184755852e+05,4.516069310048993677e+06,1.515864258559990049e+03
4.152415948788219248e+05,4.499340089347886853e+06,1.417565878879992852e+03
4.188455935910098488e+05,4.491918893924272619e+06,1.385000000000000000e+03
4.299259471367523074e+05,4.498911378333776258e+06,1.366000000000000000e+03
4.323286405303350184e+05,4.495555521170554683e+06,1.538000000000000000e+03
4.251523498915220844e+05,4.520891983375090174e+06,1.562417118559961182e+03
4.319160060116514796e+05,4.510108579144145362e+06,1.584577095999986796e+03
4.301874139747296576e+05,4.506959377354665659e+06,1.400950932799995144e+03
4.275379628978521796e+05,4.514008602663017809e+06,1.411087076639987345e+03
4.217540669476135517e+05,4.487834407220187597e+06,1.346000000000000000e+03
4.244496580967792543e+05,4.503447381945186295e+06,1.302925999999973556e+03
4.315745004814998247e+05,4.510626947388548404e+06,1.540568733439980178e+03
4.234143553562301095e+05,4.502805536535332911e+06,1.300189999999965494e+03
4.294581145752836019e+05,4.495511334080128931e+06,1.405000000000000000e+03
4.290054716443416546e+05,4.499351508738986216e+06,1.352364400000011983e+03
4.316804423381419620e+05,4.506590675629971549e+06,1.470626506880007355e+03
4.317946756618291838e+05,4.510045527645424008e+06,1.574365599999958022e+03
4.257078902474322822e+05,4.502948550425954163e+06,1.310115200000003142e+03
4.263261082294755033e+05,4.497769621385352686e+06,1.350000000000000000e+03
4.317783852805923671e+05,4.492406672280143015e+06,1.574119199999993043e+03
4.263812562231980264e+05,4.509128469312598929e+06,1.317520000000018399e+03
4.305043679950200021e+05,4.489928651318055578e+06,1.494370799999990368e+03
4.269959606044795946e+05,4.497014890470919199e+06,1.363269370719998960e+03
4.315471525693831500e+05,4.504925571596664377e+06,1.459102909440068061e+03
4.290687217621486634e+05,4.511157075389117934e+06,1.424163599999963935e+03
4.332495557603965281e+05,4.504689707685520872e+06,1.517000000000000000e+03
4.290560210989884799e+05,4.504175846320291050e+06,1.369787741439997035e+03
4.242415863689162070e+05,4.505511310384862125e+06,1.299600799999992205e+03
4.252144073214633972e+05,4.511142351639902219e+06,1.296085199999992710e+03
4.196613728905991884e+05,4.506277872415423393e+06,1.297392990400025383e+03
4.159615710283411900e+05,4.504001297254517674e+06,1.331000000000000000e+03
4.162846506560727721e+05,4.504156407027453184e+06,1.324465999999999440e+03
4.241482338039851747e+05,4.515034733779910021e+06,1.301436800000064977e+03
4.209724005144593539e+05,4.508388917378289625e+06,1.294000000000000000e+03
4.126560778477029526e+05,4.506778342428505421e+06,1.298502854400001979e+03
4.260144391225484433e+05,4.503124671366613358e+06,1.314321431199965446e+03
4.251172480002114899e+05,4.502807494577926584e+06,1.308423435519999657e+03
4.271788025562777184e+05,4.515281838039374910e+06,1.539504171839902483e+03
4.225458818703287980e+05,4.489717177448338829e+06,1.318753355839981396e+03
4.271034951791148051e+05,4.511548611564373598e+06,1.327292000000008329e+03
4.242763988778805360e+05,4.494492368040436879e+06,1.343876270080016639e+03
4.144707612383757951e+05,4.488009334556622431e+06,1.461312000000007856e+03
4.278660982245246414e+05,4.511919826802762225e+06,1.387330879999946319e+03
